---------- Consulta 1 ----------
{'load_database': ['Airports']}
generator
Aeropuerto(id='00A', nombre='heliport', latitud=40.07080078125, longitud=-74.93360137939453, iso='US')
Aeropuerto(id='3FD0', nombre='small_airport', latitud=27.021699905395508, longitud=-81.45120239257812, iso='US')
Aeropuerto(id='3FD1', nombre='closed', latitud=28.1879997253, longitud=-82.6256027222, iso='US')
Aeropuerto(id='3FD2', nombre='heliport', latitud=28.808300018310547, longitud=-81.86699676513672, iso='US')
Aeropuerto(id='3FD3', nombre='heliport', latitud=28.087799072265625, longitud=-80.61370086669922, iso='US')
Aeropuerto(id='3FD4', nombre='small_airport', latitud=28.62779998779297, longitud=-81.80290222167969, iso='US')
Aeropuerto(id='3FD5', nombre='heliport', latitud=28.522499084472656, longitud=-81.38030242919922, iso='US')
Aeropuerto(id='3FD6', nombre='small_airport', latitud=28.76420021057129, longitud=-80.85389709472656, iso='US')
Aeropuerto(id='3FD7', nombre='heliport', latitud=27.66390037536621, longitud=-80.39620208740234, iso='US')
Aeropuerto(id='3FD8', nombre='heliport', latitud=26.355600357055664, longitud=-80.20030212402344, iso='US')
Aeropuerto(id='3FD9', nombre='seaplane_base', latitud=28.6567001343, longitud=-81.35340118410001, iso='US')
Aeropuerto(id='3FK', nombre='small_airport', latitud=39.42639923095703, longitud=-86.05829620361328, iso='US')
Aeropuerto(id='3FL0', nombre='small_airport', latitud=29.436100006103516, longitud=-81.65670013427734, iso='US')
Aeropuerto(id='3FL1', nombre='small_airport', latitud=28.452499389648438, longitud=-82.20780181884766, iso='US')
Aeropuerto(id='3FL2', nombre='heliport', latitud=28.91469955444336, longitud=-81.28469848632812, iso='US')
Aeropuerto(id='3FL3', nombre='heliport', latitud=29.193300247192383, longitud=-82.17510223388672, iso='US')
Aeropuerto(id='3FL4', nombre='heliport', latitud=28.24850082397461, longitud=-80.66200256347656, iso='US')
Aeropuerto(id='3FL5', nombre='small_airport', latitud=27.77829933166504, longitud=-80.9218978881836, iso='US')
Aeropuerto(id='3FL6', nombre='heliport', latitud=26.650800704956055, longitud=-81.85559844970703, iso='US')
Aeropuerto(id='3FL7', nombre='heliport', latitud=30.377199172973633, longitud=-86.30560302734375, iso='US')
Aeropuerto(id='3FL8', nombre='small_airport', latitud=30.946300506591797, longitud=-85.2738037109375, iso='US')
Aeropuerto(id='3FL9', nombre='heliport', latitud=27.53860092163086, longitud=-81.50980377197266, iso='US')
Aeropuerto(id='3G8', nombre='small_airport', latitud=41.43980026245117, longitud=-90.11009979248047, iso='US')
Aeropuerto(id='3G9', nombre='small_airport', latitud=40.85260009765625, longitud=-79.97480010986328, iso='US')
Aeropuerto(id='3GA0', nombre='small_airport', latitud=33.52750015258789, longitud=-84.15689849853516, iso='US')
Aeropuerto(id='3GA1', nombre='small_airport', latitud=32.725101470947266, longitud=-84.3582992553711, iso='US')
Aeropuerto(id='3GA2', nombre='heliport', latitud=33.570098876953125, longitud=-85.07489776611328, iso='US')
Aeropuerto(id='3GA3', nombre='small_airport', latitud=34.871111, longitud=-85.4375, iso='US')
Aeropuerto(id='3GA4', nombre='heliport', latitud=33.60089874267578, longitud=-84.54910278320312, iso='US')
Aeropuerto(id='3GA5', nombre='small_airport', latitud=33.63710021972656, longitud=-84.93879699707031, iso='US')
Aeropuerto(id='3GA6', nombre='small_airport', latitud=33.57059860229492, longitud=-84.89830017089844, iso='US')
Aeropuerto(id='3GA7', nombre='small_airport', latitud=33.162498474121094, longitud=-81.76830291748047, iso='US')
Aeropuerto(id='3GA8', nombre='small_airport', latitud=32.32939910888672, longitud=-82.63500213623047, iso='US')
Aeropuerto(id='3GA9', nombre='small_airport', latitud=33.13349914550781, longitud=-84.37740325927734, iso='US')
Aeropuerto(id='3GE1', nombre='heliport', latitud=30.737499237060547, longitud=-82.12670135498047, iso='US')
Aeropuerto(id='3GE2', nombre='heliport', latitud=33.82080078125, longitud=-84.12809753417969, iso='US')
Aeropuerto(id='3GE3', nombre='small_airport', latitud=34.41189956665039, longitud=-83.18419647216797, iso='US')
Aeropuerto(id='3GE4', nombre='small_airport', latitud=34.72999954223633, longitud=-85.54190063476562, iso='US')
Aeropuerto(id='3GE5', nombre='heliport', latitud=33.68050003051758, longitud=-84.00260162353516, iso='US')
Aeropuerto(id='3GE6', nombre='heliport', latitud=33.73889923095703, longitud=-84.73280334472656, iso='US')
Aeropuerto(id='3GE7', nombre='small_airport', latitud=31.412700653076172, longitud=-81.43730163574219, iso='US')
Aeropuerto(id='3GE8', nombre='small_airport', latitud=33.84349822998047, longitud=-82.47899627685547, iso='US')
Aeropuerto(id='3GE9', nombre='small_airport', latitud=34.13999938964844, longitud=-84.37809753417969, iso='US')
Aeropuerto(id='3H3', nombre='seaplane_base', latitud=61.5975990295, longitud=-149.315994263, iso='US')
Aeropuerto(id='3H5', nombre='small_airport', latitud=41.67919921875, longitud=-90.07869720458984, iso='US')
Aeropuerto(id='3I1', nombre='closed', latitud=40.2528, longitud=-85.833298, iso='US')
Aeropuerto(id='3IA0', nombre='heliport', latitud=41.28919982910156, longitud=-91.68769836425781, iso='US')
Aeropuerto(id='3IA1', nombre='small_airport', latitud=41.96080017089844, longitud=-93.11990356445312, iso='US')
Aeropuerto(id='3IA2', nombre='heliport', latitud=42.016700744628906, longitud=-94.38770294189453, iso='US')
Aeropuerto(id='3IA3', nombre='heliport', latitud=41.594200134277344, longitud=-93.60079956054688, iso='US')
Aeropuerto(id='3IA4', nombre='small_airport', latitud=41.531898498535156, longitud=-95.94200134277344, iso='US')
Aeropuerto(id='3IA5', nombre='small_airport', latitud=42.877201080322266, longitud=-95.88249969482422, iso='US')
Aeropuerto(id='3IA6', nombre='heliport', latitud=41.028900146484375, longitud=-92.39070129394531, iso='US')
Aeropuerto(id='3IA7', nombre='heliport', latitud=42.101898193359375, longitud=-91.777099609375, iso='US')
Aeropuerto(id='3IA8', nombre='heliport', latitud=40.40700149536133, longitud=-91.38710021972656, iso='US')
Aeropuerto(id='3IA9', nombre='small_airport', latitud=43.475799560546875, longitud=-93.9072036743164, iso='US')
Aeropuerto(id='3ID2', nombre='small_airport', latitud=46.350675, longitud=-115.977, iso='US')
Aeropuerto(id='3ID4', nombre='heliport', latitud=42.9541015625, longitud=-115.30500030517578, iso='US')
Aeropuerto(id='3ID7', nombre='small_airport', latitud=43.47600173950195, longitud=-116.40399932861328, iso='US')
Aeropuerto(id='3IG3', nombre='small_airport', latitud=41.17020034790039, longitud=-85.42160034179688, iso='US')
Aeropuerto(id='3II0', nombre='small_airport', latitud=41.6910848513, longitud=-84.864256382, iso='US')
Aeropuerto(id='3II1', nombre='small_airport', latitud=39.41669845581055, longitud=-86.63580322265625, iso='US')
Aeropuerto(id='3II2', nombre='small_airport', latitud=38.212799072265625, longitud=-87.91950225830078, iso='US')
Aeropuerto(id='3II3', nombre='small_airport', latitud=41.08700180053711, longitud=-84.84110260009766, iso='US')
Aeropuerto(id='3II4', nombre='heliport', latitud=40.4197998046875, longitud=-86.86669921875, iso='US')
Aeropuerto(id='3II5', nombre='small_airport', latitud=41.083900451660156, longitud=-86.77330017089844, iso='US')
Aeropuerto(id='3II6', nombre='heliport', latitud=38.93199920654297, longitud=-87.2406005859375, iso='US')
Aeropuerto(id='3II7', nombre='heliport', latitud=39.58340072631836, longitud=-85.80000305175781, iso='US')
Aeropuerto(id='3II8', nombre='small_airport', latitud=41.442298889160156, longitud=-86.26110076904297, iso='US')
Aeropuerto(id='3II9', nombre='small_airport', latitud=41.0973014831543, longitud=-85.24220275878906, iso='US')
Aeropuerto(id='3IL0', nombre='heliport', latitud=41.9229292062, longitud=-87.96278245750001, iso='US')
Aeropuerto(id='3IL1', nombre='small_airport', latitud=38.9253005981, longitud=-89.66220092770001, iso='US')
Aeropuerto(id='3IL2', nombre='small_airport', latitud=41.41230010986328, longitud=-88.04869842529297, iso='US')
Aeropuerto(id='3IL3', nombre='heliport', latitud=42.10559844970703, longitud=-89.18329620361328, iso='US')
Aeropuerto(id='3IL4', nombre='heliport', latitud=40.13140106201172, longitud=-89.59320068359375, iso='US')
Aeropuerto(id='3IL5', nombre='heliport', latitud=39.83580017089844, longitud=-89.63970184326172, iso='US')
Aeropuerto(id='3IL6', nombre='heliport', latitud=38.08330154418945, longitud=-89.31999969482422, iso='US')
Aeropuerto(id='3IL7', nombre='small_airport', latitud=41.80339813232422, longitud=-89.02179718017578, iso='US')
Aeropuerto(id='3IL8', nombre='heliport', latitud=42.06480026245117, longitud=-87.68450164794922, iso='US')
Aeropuerto(id='3IL9', nombre='small_airport', latitud=40.26940155029297, longitud=-89.30220031738281, iso='US')
Aeropuerto(id='3IN2', nombre='small_airport', latitud=40.4192008972168, longitud=-85.8561019897461, iso='US')
Aeropuerto(id='3IN3', nombre='small_airport', latitud=41.523101806640625, longitud=-87.16390228271484, iso='US')
Aeropuerto(id='3IN4', nombre='small_airport', latitud=40.775001525878906, longitud=-85.33889770507812, iso='US')
Aeropuerto(id='3IN5', nombre='small_airport', latitud=41.316898345947266, longitud=-85.37139892578125, iso='US')
Aeropuerto(id='3IN6', nombre='small_airport', latitud=38.588333, longitud=-85.505833, iso='US')
Aeropuerto(id='3IN7', nombre='small_airport', latitud=41.662498474121094, longitud=-86.35420227050781, iso='US')
Aeropuerto(id='3IN8', nombre='small_airport', latitud=41.2047004699707, longitud=-86.3458023071289, iso='US')
Aeropuerto(id='3IN9', nombre='small_airport', latitud=40.15140151977539, longitud=-86.11920166015625, iso='US')
Aeropuerto(id='3IS1', nombre='small_airport', latitud=39.7000007629, longitud=-89.2089996338, iso='US')
Aeropuerto(id='3IS2', nombre='small_airport', latitud=40.7406005859375, longitud=-90.66960144042969, iso='US')
Aeropuerto(id='3IS3', nombre='small_airport', latitud=39.7333984375, longitud=-89.150100708, iso='US')
Aeropuerto(id='3IS4', nombre='small_airport', latitud=42.28889846801758, longitud=-90.34539794921875, iso='US')
Aeropuerto(id='3IS5', nombre='small_airport', latitud=39.685394, longitud=-89.598722, iso='US')
Aeropuerto(id='3IS6', nombre='small_airport', latitud=38.2228012085, longitud=-88.8827972412, iso='US')
Aeropuerto(id='3IS7', nombre='small_airport', latitud=41.086700439453125, longitud=-89.09590148925781, iso='US')
Aeropuerto(id='3IS8', nombre='small_airport', latitud=41.230899810800004, longitud=-89.61569976810001, iso='US')
Aeropuerto(id='3IS9', nombre='heliport', latitud=37.6328010559082, longitud=-89.5062026977539, iso='US')
Aeropuerto(id='3J6', nombre='small_airport', latitud=30.797500610351562, longitud=-82.02760314941406, iso='US')
Aeropuerto(id='3JY2', nombre='heliport', latitud=40.8705, longitud=-74.44325, iso='US')
Aeropuerto(id='3K0', nombre='heliport', latitud=60.48030090332031, longitud=-150.4550018310547, iso='US')
Aeropuerto(id='3K4', nombre='closed', latitud=39.1445, longitud=-89.457, iso='US')
Aeropuerto(id='3K9', nombre='seaplane_base', latitud=61.5886993408, longitud=-149.384994507, iso='US')
Aeropuerto(id='3KK', nombre='small_airport', latitud=41.099998474121094, longitud=-87.91670227050781, iso='US')
Aeropuerto(id='3KS0', nombre='heliport', latitud=39.0525016784668, longitud=-95.69550323486328, iso='US')
Aeropuerto(id='3KS1', nombre='small_airport', latitud=39.155601501464844, longitud=-95.74330139160156, iso='US')
Aeropuerto(id='3KS3', nombre='small_airport', latitud=37.400001525878906, longitud=-97.19200134277344, iso='US')
Aeropuerto(id='3KS4', nombre='small_airport', latitud=37.767799377441406, longitud=-101.43499755859375, iso='US')
Aeropuerto(id='3KS5', nombre='small_airport', latitud=37.8427155871, longitud=-97.3514413834, iso='US')
Aeropuerto(id='3KS6', nombre='heliport', latitud=39.20180130004883, longitud=-96.60079956054688, iso='US')
Aeropuerto(id='3KS7', nombre='small_airport', latitud=37.829200744628906, longitud=-97.3488998413086, iso='US')
Aeropuerto(id='3KS8', nombre='small_airport', latitud=37.256500244140625, longitud=-95.33360290527344, iso='US')
Aeropuerto(id='3KY0', nombre='closed', latitud=37.896702, longitud=-86.789397, iso='US')
Aeropuerto(id='3KY1', nombre='small_airport', latitud=37.64139938354492, longitud=-87.13169860839844, iso='US')
Aeropuerto(id='3KY2', nombre='small_airport', latitud=37.151100158691406, longitud=-84.25749969482422, iso='US')
Aeropuerto(id='3KY3', nombre='small_airport', latitud=38.038299560546875, longitud=-85.3593978881836, iso='US')
Aeropuerto(id='3KY4', nombre='small_airport', latitud=38.67279815673828, longitud=-85.18280029296875, iso='US')
Aeropuerto(id='3KY5', nombre='heliport', latitud=38.68330001831055, longitud=-85.16670227050781, iso='US')
Aeropuerto(id='3KY6', nombre='closed', latitud=38.0306, longitud=-86.231697, iso='US')
Aeropuerto(id='3KY7', nombre='small_airport', latitud=38.10329818725586, longitud=-86.45690155029297, iso='US')
Aeropuerto(id='3KY8', nombre='heliport', latitud=39.02790069580078, longitud=-84.52439880371094, iso='US')
Aeropuerto(id='3KY9', nombre='small_airport', latitud=38.125, longitud=-85.125, iso='US')
Aeropuerto(id='3L1', nombre='closed', latitud=29.589899, longitud=-90.713402, iso='US')
Aeropuerto(id='3L7', nombre='small_airport', latitud=44.73830032348633, longitud=-83.37969970703125, iso='US')
Aeropuerto(id='3LA0', nombre='small_airport', latitud=29.919700622558594, longitud=-92.24739837646484, iso='US')
Aeropuerto(id='3LA1', nombre='small_airport', latitud=30.558500289916992, longitud=-92.8042984008789, iso='US')
Aeropuerto(id='3LA2', nombre='seaplane_base', latitud=30.280799865722656, longitud=-89.9542007446289, iso='US')
Aeropuerto(id='3LA3', nombre='small_airport', latitud=30.502399444580078, longitud=-91.2428970336914, iso='US')
Aeropuerto(id='3LA4', nombre='small_airport', latitud=29.799701, longitud=-92.803563, iso='US')
Aeropuerto(id='3LA5', nombre='closed', latitud=30.2169, longitud=-93.153801, iso='US')
Aeropuerto(id='3LA6', nombre='small_airport', latitud=30.137699127197266, longitud=-93.07929992675781, iso='US')
Aeropuerto(id='3LA7', nombre='heliport', latitud=30.076753, longitud=-91.948969, iso='US')
Aeropuerto(id='3LA8', nombre='small_airport', latitud=30.138500213623047, longitud=-93.22789764404297, iso='US')
Aeropuerto(id='3LA9', nombre='small_airport', latitud=30.229400634765625, longitud=-93.0885009765625, iso='US')
Aeropuerto(id='3LL0', nombre='small_airport', latitud=42.49169921875, longitud=-89.09590148925781, iso='US')
Aeropuerto(id='3LL1', nombre='small_airport', latitud=38.2223014831543, longitud=-89.70429992675781, iso='US')
Aeropuerto(id='3LL2', nombre='heliport', latitud=41.46110153198242, longitud=-90.15689849853516, iso='US')
Aeropuerto(id='3LL3', nombre='small_airport', latitud=39.44609832763672, longitud=-87.64450073242188, iso='US')
Aeropuerto(id='3LL4', nombre='small_airport', latitud=42.447200775146484, longitud=-88.20149993896484, iso='US')
Aeropuerto(id='3LL5', nombre='small_airport', latitud=42.464500427246094, longitud=-88.23429870605469, iso='US')
Aeropuerto(id='3LL6', nombre='small_airport', latitud=38.335, longitud=-89.769722, iso='US')
Aeropuerto(id='3LL7', nombre='heliport', latitud=41.32500076293945, longitud=-89.19730377197266, iso='US')
Aeropuerto(id='3LL8', nombre='small_airport', latitud=38.0741996765, longitud=-88.5375976562, iso='US')
Aeropuerto(id='3LL9', nombre='small_airport', latitud=38.80419921875, longitud=-89.60890197753906, iso='US')
Aeropuerto(id='3LS7', nombre='small_airport', latitud=39.98640060424805, longitud=-89.51170349121094, iso='US')
Aeropuerto(id='3M0', nombre='small_airport', latitud=36.34870147705078, longitud=-92.55709838867188, iso='US')
Aeropuerto(id='3M1', nombre='heliport', latitud=37.947200775146484, longitud=-93.33360290527344, iso='US')
Aeropuerto(id='3M5', nombre='small_airport', latitud=34.74729919433594, longitud=-86.4614028930664, iso='US')
Aeropuerto(id='3MA0', nombre='heliport', latitud=42.50979995727539, longitud=-71.13639831542969, iso='US')
Aeropuerto(id='3MA1', nombre='heliport', latitud=42.356201171875, longitud=-71.55509948730469, iso='US')
Aeropuerto(id='3MA2', nombre='small_airport', latitud=42.316200256347656, longitud=-73.03199768066406, iso='US')
Aeropuerto(id='3MA3', nombre='heliport', latitud=41.61149978637695, longitud=-70.41529846191406, iso='US')
Aeropuerto(id='3MA4', nombre='heliport', latitud=41.71480178833008, longitud=-69.96610260009766, iso='US')
Aeropuerto(id='3MA5', nombre='small_airport', latitud=41.5432014465332, longitud=-71.0353012084961, iso='US')
Aeropuerto(id='3MA6', nombre='heliport', latitud=41.58369827270508, longitud=-71.04060363769531, iso='US')
Aeropuerto(id='3MA7', nombre='heliport', latitud=42.452301025390625, longitud=-70.9655990600586, iso='US')
Aeropuerto(id='3MA8', nombre='heliport', latitud=42.62229919433594, longitud=-70.65229797363281, iso='US')
Aeropuerto(id='3MA9', nombre='heliport', latitud=41.64039993286133, longitud=-70.40779876708984, iso='US')
Aeropuerto(id='3MD0', nombre='small_airport', latitud=39.348201751708984, longitud=-77.33609771728516, iso='US')
Aeropuerto(id='3MD1', nombre='heliport', latitud=38.74810028, longitud=-76.87719727, iso='US')
Aeropuerto(id='3MD2', nombre='heliport', latitud=39.41320037841797, longitud=-79.40119934082031, iso='US')
Aeropuerto(id='3MD3', nombre='heliport', latitud=38.311500549316406, longitud=-75.12049865722656, iso='US')
Aeropuerto(id='3MD4', nombre='small_airport', latitud=38.97760009765625, longitud=-76.63939666748047, iso='US')
Aeropuerto(id='3MD5', nombre='small_airport', latitud=38.62120056152344, longitud=-75.84130096435547, iso='US')
Aeropuerto(id='3MD6', nombre='small_airport', latitud=38.18899917602539, longitud=-76.4468994140625, iso='US')
Aeropuerto(id='3MD7', nombre='heliport', latitud=39.4025993347168, longitud=-76.50499725341797, iso='US')
Aeropuerto(id='3MD8', nombre='small_airport', latitud=38.612300872802734, longitud=-76.17109680175781, iso='US')
Aeropuerto(id='3MD9', nombre='small_airport', latitud=38.11819839477539, longitud=-76.39129638671875, iso='US')
Aeropuerto(id='3ME7', nombre='seaplane_base', latitud=44.460597, longitud=-70.396957, iso='US')
Aeropuerto(id='3ME8', nombre='seaplane_base', latitud=43.994998931884766, longitud=-70.64129638671875, iso='US')
Aeropuerto(id='3MI0', nombre='small_airport', latitud=43.9370002746582, longitud=-85.02200317382812, iso='US')
Aeropuerto(id='3MI1', nombre='closed', latitud=42.5623, longitud=-83.659103, iso='US')
Aeropuerto(id='3MI2', nombre='small_airport', latitud=45.399200439453125, longitud=-85.8301010131836, iso='US')
Aeropuerto(id='3MI3', nombre='heliport', latitud=42.440222, longitud=-83.515861, iso='US')
Aeropuerto(id='3MI4', nombre='heliport', latitud=42.185001373291016, longitud=-85.7217025756836, iso='US')
Aeropuerto(id='3MI5', nombre='small_airport', latitud=43.45000076293945, longitud=-83.02770233154297, iso='US')
Aeropuerto(id='3MI6', nombre='heliport', latitud=42.65700149536133, longitud=-83.65019989013672, iso='US')
Aeropuerto(id='3MI7', nombre='small_airport', latitud=42.829200744628906, longitud=-83.36859893798828, iso='US')
Aeropuerto(id='3MI8', nombre='heliport', latitud=42.48059844970703, longitud=-83.2477035522461, iso='US')
Aeropuerto(id='3MI9', nombre='seaplane_base', latitud=45.903900146484375, longitud=-86.97029876708984, iso='US')
Aeropuerto(id='3MN0', nombre='seaplane_base', latitud=45.292198181152344, longitud=-94.0947036743164, iso='US')
Aeropuerto(id='3MN1', nombre='small_airport', latitud=47.44850158691406, longitud=-92.6448974609375, iso='US')
Aeropuerto(id='3MN2', nombre='heliport', latitud=46.44070053100586, longitud=-92.77549743652344, iso='US')
Aeropuerto(id='3MN3', nombre='closed', latitud=48.538896, longitud=-95.952004, iso='US')
Aeropuerto(id='3MN4', nombre='closed', latitud=44.094101, longitud=-93.267997, iso='US')
Aeropuerto(id='3MN5', nombre='small_airport', latitud=45.722999572753906, longitud=-94.19390106201172, iso='US')
Aeropuerto(id='3MN6', nombre='heliport', latitud=44.1688995361, longitud=-93.9950027466, iso='US')
Aeropuerto(id='3MN7', nombre='small_airport', latitud=46.800498962402344, longitud=-96.59500122070312, iso='US')
Aeropuerto(id='3MN8', nombre='small_airport', latitud=45.522701263427734, longitud=-94.122802734375, iso='US')
Aeropuerto(id='3MN9', nombre='small_airport', latitud=44.9844017029, longitud=-93.9360961914, iso='US')
Aeropuerto(id='3MO', nombre='small_airport', latitud=38.018600463867, longitud=-93.693099975586, iso='US')
Aeropuerto(id='3MO1', nombre='heliport', latitud=39.0457992554, longitud=-94.49749755859999, iso='US')
Aeropuerto(id='3MO2', nombre='small_airport', latitud=38.69089889526367, longitud=-91.34100341796875, iso='US')
Aeropuerto(id='3MO3', nombre='heliport', latitud=39.00809860229492, longitud=-94.55819702148438, iso='US')
Aeropuerto(id='3MO4', nombre='small_airport', latitud=36.450599670410156, longitud=-89.62809753417969, iso='US')
Aeropuerto(id='3MO5', nombre='small_airport', latitud=37.12810134887695, longitud=-94.21610260009766, iso='US')
Aeropuerto(id='3MO6', nombre='small_airport', latitud=39.335601806640625, longitud=-94.48359680175781, iso='US')
Aeropuerto(id='3MO7', nombre='small_airport', latitud=40.08330154418945, longitud=-94.61689758300781, iso='US')
Aeropuerto(id='3MO8', nombre='small_airport', latitud=40.031898498535156, longitud=-94.5376968383789, iso='US')
Aeropuerto(id='3MO9', nombre='heliport', latitud=40.03329849243164, longitud=-94.5376968383789, iso='US')
Aeropuerto(id='3MS0', nombre='heliport', latitud=32.013999938964844, longitud=-91.0521011352539, iso='US')
Aeropuerto(id='3MS1', nombre='small_airport', latitud=34.80580139160156, longitud=-89.46089935302734, iso='US')
Aeropuerto(id='3MS2', nombre='small_airport', latitud=31.079099655151367, longitud=-90.02839660644531, iso='US')
Aeropuerto(id='3MS3', nombre='small_airport', latitud=32.515899658203125, longitud=-90.3511962890625, iso='US')
Aeropuerto(id='3MS4', nombre='heliport', latitud=30.33839988708496, longitud=-88.57360076904297, iso='US')
Aeropuerto(id='3MS5', nombre='small_airport', latitud=33.30179977416992, longitud=-89.81430053710938, iso='US')
Aeropuerto(id='3MS6', nombre='small_airport', latitud=32.554298400878906, longitud=-90.30290222167969, iso='US')
Aeropuerto(id='3MS8', nombre='small_airport', latitud=32.94219970703125, longitud=-88.3635025024414, iso='US')
Aeropuerto(id='3MS9', nombre='small_airport', latitud=32.5806999206543, longitud=-89.13619995117188, iso='US')
Aeropuerto(id='3MT3', nombre='small_airport', latitud=46.125556, longitud=-109.365, iso='US')
Aeropuerto(id='3MT6', nombre='small_airport', latitud=45.634272, longitud=-111.11433, iso='US')
Aeropuerto(id='3N5', nombre='small_airport', latitud=41.02730178833008, longitud=-74.75849914550781, iso='US')
Aeropuerto(id='3N8', nombre='small_airport', latitud=47.2599983215332, longitud=-95.9281005859375, iso='US')
Aeropuerto(id='3N9', nombre='small_airport', latitud=34.36280059814453, longitud=-107.49600219726562, iso='US')
Aeropuerto(id='3NA0', nombre='small_airport', latitud=47.41669845581055, longitud=-97.5114974975586, iso='US')
Aeropuerto(id='3NA2', nombre='small_airport', latitud=47.302799224853516, longitud=-101.06700134277344, iso='US')
Aeropuerto(id='3NA6', nombre='small_airport', latitud=47.770599365234375, longitud=-99.46179962158203, iso='US')
Aeropuerto(id='3NA7', nombre='heliport', latitud=47.38610076904297, longitud=-98.71700286865234, iso='US')
Aeropuerto(id='3NC0', nombre='small_airport', latitud=35.690399169921875, longitud=-81.7123031616211, iso='US')
Aeropuerto(id='3NC1', nombre='small_airport', latitud=36.20539855957031, longitud=-80.65840148925781, iso='US')
Aeropuerto(id='3NC2', nombre='heliport', latitud=35.732111, longitud=-78.628722, iso='US')
Aeropuerto(id='3NC3', nombre='small_airport', latitud=35.24689865112305, longitud=-80.40750122070312, iso='US')
Aeropuerto(id='3NC4', nombre='small_airport', latitud=35.05350113, longitud=-80.40899658, iso='US')
Aeropuerto(id='3NC5', nombre='small_airport', latitud=35.812198638916016, longitud=-81.06999969482422, iso='US')
Aeropuerto(id='3NC6', nombre='small_airport', latitud=35.3117980957, longitud=-80.644203186, iso='US')
Aeropuerto(id='3NC7', nombre='small_airport', latitud=36.5192985534668, longitud=-81.13670349121094, iso='US')
Aeropuerto(id='3NC8', nombre='heliport', latitud=35.1579017639, longitud=-83.0670471191, iso='US')
Aeropuerto(id='3NC9', nombre='small_airport', latitud=35.875099182128906, longitud=-79.08719635009766, iso='US')
Aeropuerto(id='3ND5', nombre='small_airport', latitud=47.061100006103516, longitud=-97.77120208740234, iso='US')
Aeropuerto(id='3NE2', nombre='small_airport', latitud=42.327701568603516, longitud=-103.19400024414062, iso='US')
Aeropuerto(id='3NE3', nombre='small_airport', latitud=40.5, longitud=-99.31700134277344, iso='US')
Aeropuerto(id='3NE6', nombre='small_airport', latitud=42.96670150756836, longitud=-99.26699829101562, iso='US')
Aeropuerto(id='3NE7', nombre='small_airport', latitud=41.8291015625, longitud=-102.34300231933594, iso='US')
Aeropuerto(id='3NE9', nombre='small_airport', latitud=41.041099548339844, longitud=-103.06800079345703, iso='US')
Aeropuerto(id='3NH2', nombre='seaplane_base', latitud=42.9737639, longitud=-72.0847278, iso='US')
Aeropuerto(id='3NH9', nombre='heliport', latitud=43.54759979248047, longitud=-71.22699737548828, iso='US')
Aeropuerto(id='3NJ0', nombre='heliport', latitud=40.707801818847656, longitud=-74.68389892578125, iso='US')
Aeropuerto(id='3NJ1', nombre='small_airport', latitud=39.98210144042969, longitud=-74.69270324707031, iso='US')
Aeropuerto(id='3NJ2', nombre='heliport', latitud=40.341800689697266, longitud=-74.71630096435547, iso='US')
Aeropuerto(id='3NJ3', nombre='heliport', latitud=40.370399475097656, longitud=-74.58599853515625, iso='US')
Aeropuerto(id='3NJ4', nombre='heliport', latitud=40.33340072631836, longitud=-74.63289642333984, iso='US')
Aeropuerto(id='3NJ5', nombre='small_airport', latitud=40.53340148925781, longitud=-74.91629791259766, iso='US')
Aeropuerto(id='3NJ6', nombre='small_airport', latitud=40.015098571777344, longitud=-74.84290313720703, iso='US')
Aeropuerto(id='3NJ7', nombre='heliport', latitud=40.850101470947266, longitud=-74.01629638671875, iso='US')
Aeropuerto(id='3NJ8', nombre='heliport', latitud=40.62260055541992, longitud=-74.63269805908203, iso='US')
Aeropuerto(id='3NJ9', nombre='small_airport', latitud=39.9411125183, longitud=-74.77083587650002, iso='US')
Aeropuerto(id='3NK0', nombre='small_airport', latitud=43.2030982971, longitud=-77.90249633790002, iso='US')
Aeropuerto(id='3NK1', nombre='heliport', latitud=41.70930099487305, longitud=-74.73600006103516, iso='US')
Aeropuerto(id='3NK2', nombre='heliport', latitud=42.68949890136719, longitud=-74.92150115966797, iso='US')
Aeropuerto(id='3NK3', nombre='heliport', latitud=41.533948, longitud=-73.833359, iso='US')
Aeropuerto(id='3NK4', nombre='small_airport', latitud=42.027801513671875, longitud=-79.19419860839844, iso='US')
Aeropuerto(id='3NK5', nombre='small_airport', latitud=44.61669921875, longitud=-73.46530151367188, iso='US')
Aeropuerto(id='3NK6', nombre='small_airport', latitud=42.637001037597656, longitud=-77.88390350341797, iso='US')
Aeropuerto(id='3NK7', nombre='heliport', latitud=42.424800872802734, longitud=-74.45099639892578, iso='US')
Aeropuerto(id='3NK8', nombre='small_airport', latitud=42.14059829711914, longitud=-73.61190032958984, iso='US')
Aeropuerto(id='3NK9', nombre='heliport', latitud=42.10089874267578, longitud=-76.82550048828125, iso='US')
Aeropuerto(id='3NO', nombre='small_airport', latitud=41.36830139160156, longitud=-96.02249908447266, iso='US')
Aeropuerto(id='3NP', nombre='small_airport', latitud=42.1708984375, longitud=-84.25969696044922, iso='US')
Aeropuerto(id='3NR3', nombre='small_airport', latitud=35.270277, longitud=-82.644167, iso='US')
Aeropuerto(id='3NV3', nombre='heliport', latitud=39.25910186767578, longitud=-119.75499725341797, iso='US')
Aeropuerto(id='3NY0', nombre='small_airport', latitud=42.827301025390625, longitud=-74.40399932861328, iso='US')
